tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,streaming,tech_support,support_calls,num_services,churn
10,882.13,9079.23,two-year,net_banking,fiber,False,False,2,1,0
41,816.14,33598.72,month-to-month,upi,fiber,False,True,0,0,0
13,975.4,13028.13,two-year,credit_card,fiber,True,False,0,3,0
35,788.34,27621.01,month-to-month,debit_card,dsl,True,False,0,4,1
25,913.78,22929.9,one-year,debit_card,fiber,False,False,3,2,1
13,851.48,10292.79,two-year,upi,fiber,False,True,0,0,0
7,853.72,6697.57,month-to-month,credit_card,fiber,False,False,4,2,1
37,982.85,36141.52,month-to-month,upi,wireless,False,True,0,5,0
69,599.09,40718.7,month-to-month,wallet,wireless,False,False,1,1,0
14,621.61,8450.4,one-year,debit_card,wireless,False,False,1,0,0
29,780.05,22389.56,month-to-month,credit_card,fiber,False,True,0,0,0
16,1009.16,15745.95,two-year,net_banking,fiber,True,False,2,4,0
59,847.11,50368.41,month-to-month,credit_card,fiber,False,True,0,0,0
30,599.18,18462.52,month-to-month,debit_card,dsl,True,False,3,3,1
71,973.43,68133.86,month-to-month,debit_card,wireless,True,False,2,5,1
17,859.56,14355.12,two-year,debit_card,wireless,False,False,0,3,0
5,718.84,3372.63,month-to-month,upi,dsl,False,False,3,2,1
42,594.49,24882.6,month-to-month,net_banking,wireless,False,True,1,1,1
47,574.2,27840.5,month-to-month,upi,wireless,False,True,0,0,0
72,854.18,61094.36,two-year,debit_card,fiber,False,False,1,0,0
63,1032.56,65832.61,one-year,credit_card,wireless,True,False,1,5,0
64,564.04,36025.27,month-to-month,debit_card,dsl,False,True,0,0,0
46,628.08,29677.5,month-to-month,wallet,dsl,False,False,0,0,0
26,774.57,19983.22,month-to-month,upi,dsl,True,False,0,4,0
31,968.62,29813.15,month-to-month,upi,fiber,False,False,2,2,1
9,932.71,8383.04,one-year,credit_card,fiber,False,True,0,2,1
31,801.24,25484.7,month-to-month,debit_card,wireless,False,False,4,4,0
26,720.5,18812.15,month-to-month,net_banking,dsl,False,False,2,3,0
2,775.28,1655.19,one-year,debit_card,dsl,True,False,4,5,1
14,923.96,13253.77,month-to-month,upi,fiber,False,False,1,2,1
39,726.59,27897.23,month-to-month,upi,dsl,False,False,0,4,1
26,1196.94,31288.86,month-to-month,debit_card,fiber,False,False,1,5,0
72,911.07,65283.23,month-to-month,credit_card,fiber,False,False,0,2,1
34,185.74,7050.78,one-year,upi,none,False,True,0,1,0
69,1218.28,84270.85,month-to-month,credit_card,fiber,True,False,0,5,1
48,544.81,26497.36,month-to-month,net_banking,dsl,False,False,1,1,0
2,478.39,0.0,month-to-month,debit_card,dsl,False,True,1,0,1
14,676.11,9818.94,one-year,credit_card,dsl,True,False,1,3,0
51,632.45,32166.37,month-to-month,upi,none,True,False,0,5,0
39,813.53,31008.93,month-to-month,wallet,fiber,False,True,2,0,0
22,1144.35,25223.09,month-to-month,upi,fiber,True,False,2,5,1
38,704.3,26004.19,month-to-month,credit_card,dsl,False,False,3,4,1
65,1100.53,71840.08,month-to-month,upi,wireless,True,False,4,5,0
28,748.97,21688.1,month-to-month,upi,dsl,True,True,0,2,1
3,947.16,1946.18,one-year,upi,fiber,False,False,3,1,1
22,789.84,17361.52,month-to-month,upi,wireless,True,False,1,3,0
68,474.95,32214.33,one-year,wallet,dsl,False,False,0,0,0
55,1195.03,64732.04,month-to-month,upi,fiber,False,True,1,5,1
61,680.31,41957.0,month-to-month,net_banking,dsl,True,False,0,3,0
66,900.53,59747.84,month-to-month,debit_card,fiber,False,True,0,2,0
8,497.93,4996.47,month-to-month,upi,none,False,False,1,3,1
20,1097.24,22192.94,one-year,debit_card,fiber,True,False,3,4,1
4,769.01,2636.53,one-year,upi,wireless,True,False,8,3,0
0,1222.63,257.17,one-year,wallet,fiber,True,False,7,5,1
60,846.31,51420.71,month-to-month,upi,dsl,True,False,2,5,1
68,1076.03,72937.76,one-year,wallet,fiber,True,False,1,5,1
11,968.26,11077.06,month-to-month,upi,fiber,False,False,2,3,0
52,774.18,39079.66,month-to-month,upi,dsl,True,False,1,4,0
39,886.0,35291.45,month-to-month,upi,fiber,False,False,0,1,1
5,808.59,4443.13,month-to-month,credit_card,fiber,False,True,0,0,1
66,1011.39,65479.46,one-year,debit_card,fiber,True,False,0,2,0
63,863.15,54569.67,two-year,net_banking,dsl,False,False,4,5,0
41,576.72,22652.16,month-to-month,debit_card,wireless,False,True,1,0,1
51,1087.25,55144.33,month-to-month,upi,fiber,True,False,0,3,1
28,623.94,17809.61,one-year,credit_card,dsl,False,False,4,1,0
57,639.33,36373.63,two-year,credit_card,dsl,False,True,1,2,0
32,614.6,20295.55,one-year,wallet,wireless,False,True,1,0,0
72,1076.23,77520.71,month-to-month,debit_card,fiber,True,False,2,4,0
4,1041.89,4148.84,month-to-month,credit_card,fiber,False,False,0,4,1
12,909.86,11467.59,one-year,upi,dsl,True,False,1,4,0
70,1072.91,74934.59,month-to-month,net_banking,fiber,True,False,2,4,0
21,689.75,14472.16,two-year,upi,wireless,False,False,0,1,0
22,649.23,14336.45,two-year,wallet,dsl,False,False,0,3,0
57,636.82,36265.14,two-year,upi,wireless,False,False,3,0,0
13,589.71,8246.3,month-to-month,credit_card,dsl,False,False,0,2,1
37,808.9,29595.82,one-year,wallet,dsl,False,False,1,3,0
20,1189.87,23382.26,one-year,wallet,fiber,False,False,0,4,0
14,828.28,11065.11,month-to-month,debit_card,fiber,False,True,0,0,0
70,805.74,55331.17,month-to-month,debit_card,dsl,False,False,2,4,1
14,940.63,13910.68,month-to-month,wallet,fiber,False,True,1,2,0
6,872.62,4785.34,month-to-month,credit_card,dsl,True,True,2,5,1
49,1045.46,51108.33,two-year,credit_card,fiber,True,False,4,3,1
63,1029.49,65636.69,one-year,upi,fiber,False,True,0,3,1
9,549.09,4870.82,month-to-month,debit_card,none,False,False,2,4,1
51,1054.09,54015.54,month-to-month,debit_card,fiber,True,False,2,4,1
39,876.4,33469.46,month-to-month,credit_card,fiber,False,True,0,0,0
60,1003.87,60931.2,month-to-month,upi,fiber,False,False,2,3,1
9,462.71,4103.56,month-to-month,debit_card,dsl,False,False,1,0,1
71,668.13,46928.12,one-year,wallet,dsl,False,False,1,2,0
45,521.33,22950.23,one-year,debit_card,none,True,False,0,4,0
61,788.17,48923.14,one-year,wallet,dsl,True,True,0,5,1
26,650.94,16631.47,two-year,upi,wireless,False,True,0,1,0
68,541.4,36316.73,month-to-month,debit_card,dsl,True,True,0,2,0
45,791.21,35388.12,one-year,debit_card,wireless,False,True,1,3,0
9,618.37,5588.0,month-to-month,debit_card,dsl,True,False,5,2,0
67,289.87,19497.4,month-to-month,credit_card,none,False,False,1,1,0
58,835.61,48687.57,month-to-month,upi,fiber,False,False,2,1,0
21,622.45,13188.78,month-to-month,debit_card,dsl,True,False,0,2,0
39,1090.19,42841.15,month-to-month,upi,fiber,False,False,4,3,0
28,1278.21,35653.5,month-to-month,credit_card,fiber,False,False,1,5,0
39,678.95,27515.33,month-to-month,wallet,dsl,True,True,0,3,1
70,700.96,48823.18,two-year,upi,dsl,False,False,2,2,1
65,1044.39,68561.57,month-to-month,debit_card,fiber,True,False,2,3,0
15,1013.06,14896.4,month-to-month,debit_card,fiber,True,False,1,4,1
70,610.44,42017.02,two-year,credit_card,dsl,False,True,0,2,0
31,598.61,17723.31,month-to-month,upi,wireless,False,False,2,2,0
51,591.18,30302.07,month-to-month,debit_card,dsl,False,False,1,1,0
55,821.16,45744.8,two-year,credit_card,dsl,True,False,1,5,0
35,1181.7,40783.86,month-to-month,debit_card,fiber,True,False,1,5,0
33,703.55,22778.32,month-to-month,credit_card,dsl,False,True,0,1,0
33,729.66,24271.74,month-to-month,debit_card,dsl,False,False,3,2,1
62,836.65,51871.01,month-to-month,net_banking,fiber,False,False,0,1,1
28,824.56,22794.88,one-year,upi,dsl,True,False,0,5,0
20,564.65,10653.35,month-to-month,upi,dsl,False,False,0,0,0
26,824.76,21598.3,one-year,debit_card,fiber,False,False,2,1,1
14,924.56,13270.25,one-year,debit_card,fiber,False,True,0,1,0
28,961.79,27176.09,two-year,credit_card,wireless,False,False,0,3,0
8,908.77,7283.42,month-to-month,upi,fiber,False,False,3,1,1
6,1084.2,5977.35,month-to-month,upi,fiber,True,True,2,3,1
52,853.4,44534.16,two-year,credit_card,dsl,True,False,3,4,0
5,872.15,4480.64,one-year,upi,wireless,True,False,1,4,0
41,514.51,20438.28,month-to-month,credit_card,dsl,False,True,0,0,0
56,452.18,25170.81,month-to-month,credit_card,dsl,False,True,2,0,0
52,664.5,34737.03,one-year,upi,wireless,False,True,2,0,0
32,1120.74,35824.68,month-to-month,credit_card,fiber,True,False,3,5,1
14,1060.05,13860.42,month-to-month,wallet,fiber,False,False,2,3,1
67,781.59,52046.08,two-year,wallet,dsl,False,False,0,3,0
60,775.42,46171.63,month-to-month,upi,dsl,False,False,2,4,0
44,988.95,43793.46,month-to-month,debit_card,fiber,True,False,2,3,0
6,866.52,6498.28,one-year,net_banking,fiber,False,True,2,1,1
2,980.38,2027.74,two-year,credit_card,fiber,False,False,2,3,0
23,807.82,17980.87,month-to-month,upi,dsl,False,False,1,4,0
11,454.15,4915.41,one-year,upi,dsl,False,False,1,0,0
62,982.77,60937.19,month-to-month,credit_card,fiber,False,False,1,3,0
15,977.35,15038.47,month-to-month,credit_card,fiber,False,False,2,2,1
20,530.88,11238.62,two-year,net_banking,dsl,False,True,0,0,0
71,560.32,40478.53,month-to-month,net_banking,dsl,False,False,3,1,1
59,567.68,33761.66,month-to-month,upi,dsl,False,False,1,2,0
15,708.54,10627.75,one-year,credit_card,dsl,False,False,1,2,0
27,852.58,23761.36,month-to-month,upi,fiber,False,True,2,1,0
37,828.12,30466.53,month-to-month,upi,dsl,False,False,0,3,0
48,943.38,45309.49,one-year,upi,fiber,True,True,1,2,0
68,756.79,51339.92,month-to-month,net_banking,wireless,True,False,2,2,0
63,478.41,29074.34,one-year,upi,none,False,False,1,4,0
71,612.17,44099.98,month-to-month,debit_card,wireless,False,True,0,0,0
2,823.83,1985.42,month-to-month,debit_card,dsl,False,False,4,2,1
17,482.55,7018.37,one-year,upi,dsl,False,True,1,0,0
41,938.82,38992.35,month-to-month,debit_card,dsl,True,True,2,5,0
3,879.53,2486.88,two-year,upi,fiber,False,True,0,1,1
25,858.69,21961.51,two-year,debit_card,dsl,True,False,0,4,0
11,778.41,8600.36,one-year,debit_card,fiber,False,False,1,1,1
68,672.24,45033.95,month-to-month,wallet,dsl,False,False,1,1,1
4,742.05,2981.38,month-to-month,credit_card,dsl,True,True,0,3,1
10,1086.61,10416.9,two-year,wallet,fiber,False,False,1,4,0
14,920.17,12270.87,month-to-month,debit_card,fiber,False,True,0,1,0
10,882.2,9255.47,one-year,upi,fiber,False,True,2,1,1
41,917.61,37817.63,one-year,debit_card,wireless,True,False,1,5,1
26,453.84,12548.52,month-to-month,net_banking,dsl,False,False,2,1,0
66,666.3,43778.8,month-to-month,upi,dsl,False,False,2,1,1
19,1088.86,20206.84,one-year,upi,fiber,True,False,2,4,0
39,769.35,30324.19,month-to-month,net_banking,fiber,False,True,0,0,0
48,1148.24,54698.64,month-to-month,net_banking,fiber,True,False,0,5,0
45,948.22,42514.96,month-to-month,upi,dsl,True,False,0,5,0
58,550.49,32191.22,one-year,credit_card,none,True,False,1,5,0
14,607.22,8438.08,month-to-month,debit_card,dsl,False,True,0,1,0
37,783.27,28736.57,month-to-month,debit_card,fiber,False,False,2,0,1
58,887.26,50759.72,one-year,debit_card,fiber,False,False,0,2,0
63,795.06,50557.49,one-year,net_banking,wireless,True,False,5,2,0
45,1230.15,55172.55,two-year,upi,fiber,False,False,0,5,0
47,391.03,18687.65,month-to-month,credit_card,none,False,False,0,3,0
63,873.11,55249.06,two-year,upi,dsl,True,True,0,5,0
45,1104.85,50263.91,one-year,credit_card,fiber,True,False,0,4,0
69,922.26,63517.9,one-year,credit_card,wireless,True,False,1,4,0
9,898.56,7913.22,month-to-month,credit_card,fiber,False,True,0,0,0
25,783.81,19041.03,month-to-month,net_banking,fiber,False,True,2,0,0
8,183.5,1196.66,month-to-month,credit_card,none,False,True,0,0,1
6,716.23,4467.99,month-to-month,credit_card,dsl,True,False,2,3,1
34,827.89,27739.71,month-to-month,upi,fiber,False,False,2,1,0
16,888.89,14380.16,two-year,net_banking,wireless,False,False,0,5,0
29,606.69,18327.6,month-to-month,debit_card,wireless,False,True,0,0,0
31,601.36,18419.67,two-year,debit_card,none,True,False,1,5,0
45,900.12,39848.33,month-to-month,debit_card,wireless,False,False,2,4,1
69,496.86,34076.96,one-year,debit_card,dsl,False,True,1,0,0
62,555.06,33702.61,month-to-month,credit_card,wireless,False,True,1,0,0
27,962.62,26657.86,one-year,upi,fiber,True,True,2,2,0
23,958.49,22087.76,month-to-month,upi,fiber,False,True,0,2,0
56,898.74,49965.47,two-year,net_banking,fiber,False,False,1,1,1
9,841.18,7290.73,month-to-month,net_banking,wireless,False,False,2,3,0
39,819.69,31376.89,month-to-month,debit_card,fiber,False,False,2,0,0
30,665.94,20483.74,two-year,net_banking,wireless,False,True,1,0,0
13,828.61,11690.53,month-to-month,debit_card,dsl,True,True,0,4,1
45,899.03,39709.33,one-year,debit_card,dsl,True,False,1,5,1
23,787.87,18642.74,month-to-month,net_banking,fiber,False,True,0,1,0
13,927.67,11936.85,month-to-month,credit_card,dsl,True,False,0,5,0
47,935.11,44583.79,month-to-month,credit_card,fiber,False,False,1,2,0
12,653.96,6930.61,month-to-month,debit_card,dsl,True,False,1,2,0
49,736.35,36194.09,month-to-month,debit_card,fiber,False,True,0,0,0
11,754.49,8095.48,month-to-month,upi,dsl,False,True,0,2,0
31,526.29,16644.51,one-year,net_banking,dsl,False,True,1,2,0
58,1099.41,63796.1,two-year,upi,fiber,False,False,1,3,0
16,521.26,8351.26,month-to-month,debit_card,dsl,False,True,1,0,0
56,479.74,26812.18,month-to-month,upi,dsl,False,True,1,1,0
52,751.82,39875.78,month-to-month,credit_card,dsl,True,False,1,2,0
65,525.69,34082.25,one-year,debit_card,dsl,False,True,1,0,0
12,682.08,8617.15,month-to-month,credit_card,fiber,False,True,3,0,0
52,703.88,36915.87,one-year,debit_card,dsl,True,False,3,3,0
68,1201.73,82161.75,month-to-month,upi,fiber,True,False,1,5,1
55,1110.66,60579.03,one-year,upi,fiber,True,False,4,3,0
13,779.54,10487.58,one-year,upi,fiber,False,True,0,0,0
60,1042.65,62727.7,month-to-month,credit_card,fiber,True,True,0,5,0
7,797.95,4990.93,month-to-month,wallet,dsl,False,False,1,3,0
42,924.91,38740.03,month-to-month,upi,wireless,True,False,1,4,0
36,763.37,28628.54,month-to-month,debit_card,fiber,False,True,1,1,1
38,742.13,28005.22,month-to-month,upi,dsl,False,False,1,3,1
37,622.43,22846.02,one-year,wallet,wireless,False,True,0,0,0
2,1008.76,2242.88,month-to-month,net_banking,fiber,False,False,3,3,1
37,833.64,30574.09,month-to-month,credit_card,fiber,False,True,0,1,0
68,944.51,64297.14,month-to-month,upi,wireless,False,False,1,5,1
31,483.73,14771.25,month-to-month,debit_card,dsl,False,False,0,0,0
20,842.74,17055.91,two-year,net_banking,wireless,False,False,2,3,0
72,839.42,60407.15,month-to-month,upi,fiber,False,False,2,0,0
7,992.61,7924.26,month-to-month,credit_card,fiber,False,True,1,4,0
35,662.8,23220.95,month-to-month,net_banking,dsl,True,True,0,2,1
37,899.4,33166.4,two-year,credit_card,dsl,True,False,2,5,0
34,833.46,28852.26,one-year,credit_card,wireless,False,False,2,3,0
67,629.76,41498.19,month-to-month,debit_card,dsl,False,True,1,2,0
30,570.99,17975.58,one-year,net_banking,dsl,False,False,4,0,0
71,1092.22,77053.39,one-year,debit_card,fiber,False,False,3,3,1
4,931.69,4322.98,one-year,net_banking,fiber,True,False,4,2,1
53,495.85,27008.15,month-to-month,debit_card,dsl,False,True,1,0,0
43,863.59,36871.55,one-year,credit_card,wireless,False,True,1,3,0
17,939.13,15750.38,month-to-month,net_banking,fiber,False,True,0,1,0
16,634.22,10092.99,month-to-month,credit_card,wireless,False,True,0,1,0
52,447.69,23590.66,month-to-month,upi,dsl,False,True,1,0,0
46,663.71,30031.54,month-to-month,upi,dsl,False,True,2,2,0
44,818.82,35973.51,month-to-month,wallet,fiber,False,True,0,1,0
3,402.75,1051.54,month-to-month,credit_card,dsl,False,True,1,0,0
43,908.98,38510.54,one-year,upi,fiber,False,False,1,2,0
71,595.86,41783.43,one-year,wallet,dsl,False,True,0,1,0
1,677.68,741.8,month-to-month,net_banking,wireless,False,False,5,0,1
34,714.56,24350.36,month-to-month,wallet,wireless,False,False,0,2,0
36,593.79,20994.33,one-year,credit_card,wireless,False,True,0,0,0
65,582.78,37920.14,month-to-month,net_banking,none,True,False,2,5,1
20,717.57,14027.92,month-to-month,wallet,wireless,True,False,1,2,0
34,1138.64,39367.37,one-year,upi,fiber,True,False,2,5,0
52,1191.75,61919.47,month-to-month,net_banking,fiber,False,False,1,5,1
4,915.13,4209.28,month-to-month,debit_card,wireless,True,False,2,5,1
58,786.63,44778.16,one-year,net_banking,wireless,False,False,1,3,0
60,339.87,20553.62,one-year,credit_card,none,False,False,0,2,1
52,916.12,47936.44,month-to-month,credit_card,wireless,False,False,1,4,0
47,424.24,19870.23,one-year,upi,dsl,False,False,1,0,0
54,968.46,52027.37,two-year,upi,wireless,True,False,2,5,0
57,610.46,34719.12,month-to-month,upi,wireless,False,False,0,1,0
65,765.79,50147.58,one-year,credit_card,fiber,False,False,3,0,0
31,714.43,21542.1,month-to-month,wallet,wireless,False,False,3,1,0
33,871.31,29103.4,month-to-month,upi,fiber,False,False,2,1,0
46,683.45,31598.04,month-to-month,upi,wireless,False,False,1,0,1
14,796.39,11019.07,month-to-month,credit_card,dsl,False,True,1,4,0
62,648.4,40091.81,month-to-month,upi,wireless,False,False,1,0,0
56,914.74,51256.3,one-year,upi,dsl,True,False,3,5,0
46,649.34,30698.9,month-to-month,upi,dsl,False,False,1,2,0
22,734.22,16326.78,two-year,credit_card,dsl,True,True,1,4,0
25,944.74,23147.25,month-to-month,credit_card,fiber,False,True,0,2,0
31,473.36,14456.56,one-year,wallet,dsl,False,True,0,0,0
48,246.43,11256.31,month-to-month,upi,none,False,True,1,1,0
56,1032.79,56891.4,month-to-month,upi,fiber,False,False,2,3,1
49,827.52,39967.48,one-year,credit_card,wireless,True,False,0,4,0
67,531.31,35657.66,one-year,net_banking,dsl,False,False,1,1,0
70,599.4,42594.75,month-to-month,debit_card,dsl,True,False,2,2,1
51,962.29,49574.61,month-to-month,wallet,wireless,True,False,3,5,0
27,1136.59,30110.35,month-to-month,credit_card,fiber,False,False,0,5,0
43,914.88,38940.95,month-to-month,net_banking,fiber,False,False,2,2,0
31,681.77,20665.63,month-to-month,debit_card,wireless,False,True,1,1,0
45,652.72,28081.4,one-year,upi,wireless,False,False,0,1,0
59,1025.24,60405.36,month-to-month,upi,fiber,False,False,1,3,0
26,369.22,10001.22,month-to-month,credit_card,none,True,True,2,3,0
36,833.58,29882.64,one-year,wallet,fiber,False,False,2,1,0
3,902.04,2072.22,two-year,debit_card,fiber,False,False,4,0,1
53,915.13,48079.3,month-to-month,upi,fiber,False,False,2,2,0
35,694.68,24149.33,month-to-month,upi,dsl,True,False,2,4,0
33,517.11,17449.62,month-to-month,credit_card,dsl,False,False,0,0,0
38,714.6,27063.45,one-year,net_banking,wireless,True,False,2,2,0
15,812.19,12500.34,month-to-month,debit_card,fiber,False,True,0,0,0
43,570.52,24491.83,month-to-month,credit_card,dsl,False,True,0,1,0
54,1052.49,56953.06,month-to-month,debit_card,fiber,True,False,2,3,0
25,570.02,13780.39,two-year,wallet,dsl,False,False,2,1,0
9,563.67,4730.13,month-to-month,wallet,dsl,False,False,2,1,1
28,1032.4,28279.18,one-year,upi,wireless,True,True,0,5,0
14,764.09,10998.13,month-to-month,credit_card,fiber,False,True,1,1,0
27,508.73,13590.0,month-to-month,wallet,dsl,False,True,0,1,0
45,1133.75,49219.72,month-to-month,net_banking,fiber,True,False,1,5,1
8,940.36,7763.44,month-to-month,credit_card,fiber,True,False,3,3,0
54,776.03,42392.73,month-to-month,upi,fiber,False,True,0,0,0
16,321.1,4731.68,month-to-month,credit_card,none,False,False,1,2,0
65,1073.74,70032.92,month-to-month,credit_card,fiber,True,False,0,3,1
53,870.59,46036.22,month-to-month,upi,fiber,False,True,1,1,0
19,1014.35,18213.73,month-to-month,net_banking,fiber,False,True,0,3,0
41,1006.01,42222.81,month-to-month,upi,fiber,True,False,2,3,1
8,522.4,4077.34,month-to-month,net_banking,dsl,False,False,3,1,0
7,844.54,6012.49,month-to-month,debit_card,dsl,True,False,2,4,1
69,810.5,55612.47,one-year,upi,wireless,True,True,0,2,0
58,1114.39,64486.95,two-year,debit_card,fiber,False,False,1,5,0
11,881.0,9771.86,one-year,credit_card,fiber,False,True,0,0,0
20,541.45,10307.75,month-to-month,wallet,dsl,False,False,2,1,1
14,862.37,12920.22,two-year,debit_card,wireless,True,False,0,4,0
28,898.64,25580.98,two-year,upi,dsl,True,False,2,5,0
21,903.1,19223.56,month-to-month,net_banking,fiber,False,False,1,1,1
23,971.44,22272.16,month-to-month,credit_card,wireless,True,False,3,5,1
